,방송일자,채널명,프로그램시작시간,프로그램종료시간,프로그램명,방송회차명,프로그램장르소분류명,출연진내용,장르1,장르2,가구평균시청률(%)
241,20200214,SBS,22,230724,스토브리그,16회,미니시리즈,"남궁민,박은빈,오정세",스포츠,,13.25
242,20200215,SBS,22,223851,스토브리그,,미니시리즈,"남궁민,박은빈,오정세",스포츠,,13.25
243,20200215,SBS,22,223851,스토브리그,,미니시리즈,"남궁민,박은빈,오정세",스포츠,,13.25
244,20200215,SBS,22,230410,스토브리그,,미니시리즈,"남궁민,박은빈,오정세",스포츠,,13.25
245,20200215,SBS,22,230410,스토브리그,,미니시리즈,"남궁민,박은빈,오정세",스포츠,,13.25
246,20200215,tvN,21,223720,사랑의불시착,15회,미니시리즈,"현빈,손예진,서지혜",로맨스,,14.05
247,20200215,tvN,21,223720,사랑의불시착,15회,미니시리즈,"현빈,손예진,서지혜",로맨스,,14.05
248,20200215,OCN,21,224645,본대로말하라,4회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
249,20200215,OCN,21,224645,본대로말하라,4회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
250,20200215,OCN,22,240023,본대로말하라,5회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
251,20200215,OCN,22,240023,본대로말하라,5회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
252,20200216,tvN,21,230527,사랑의불시착,16회,미니시리즈,"현빈,손예진,서지혜",로맨스,,14.05
253,20200216,tvN,21,230527,사랑의불시착,16회,미니시리즈,"현빈,손예진,서지혜",로맨스,,14.05
254,20200216,OCN,21,224702,본대로말하라,5회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
255,20200216,OCN,21,224702,본대로말하라,5회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
256,20200216,OCN,22,240031,본대로말하라,6회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
257,20200216,OCN,22,240031,본대로말하라,6회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
258,20200217,SBS,21,221844,낭만닥터김사부2,13회,미니시리즈,"한석규,안효섭,이성경",의학,,17.35
259,20200217,SBS,21,221844,낭만닥터김사부2,13회,미니시리즈,"한석규,안효섭,이성경",의학,,17.35
260,20200217,SBS,22,225621,낭만닥터김사부2,13회,미니시리즈,"한석규,안효섭,이성경",의학,,17.35
261,20200217,SBS,22,225621,낭만닥터김사부2,13회,미니시리즈,"한석규,안효섭,이성경",의학,,17.35
262,20200217,JTBC,21,224143,안녕드라큘라,1회,미니시리즈,"서현,이지현,이주빈",휴먼,,1.0
263,20200217,tvN,21,224656,방법,3회,미니시리즈,"엄지원,정지소,성동일",미스터리,판타지,4.05
264,20200217,tvN,21,224656,방법,3회,미니시리즈,"엄지원,정지소,성동일",미스터리,판타지,4.05
265,20200218,SBS,21,221303,낭만닥터김사부2,14회,미니시리즈,"한석규,안효섭,이성경",의학,,17.35
266,20200218,SBS,21,221303,낭만닥터김사부2,14회,미니시리즈,"한석규,안효섭,이성경",의학,,17.35
267,20200218,SBS,22,225624,낭만닥터김사부2,14회,미니시리즈,"한석규,안효섭,이성경",의학,,17.35
268,20200218,SBS,22,225624,낭만닥터김사부2,14회,미니시리즈,"한석규,안효섭,이성경",의학,,17.35
269,20200218,JTBC,21,224239,안녕드라큘라,2회,미니시리즈,"서현,이지현,이주빈",휴먼,,1.0
270,20200218,tvN,21,224212,방법,4회,미니시리즈,"엄지원,정지소,성동일",미스터리,판타지,4.05
271,20200218,tvN,21,224212,방법,4회,미니시리즈,"엄지원,정지소,성동일",미스터리,판타지,4.05
272,20200219,MBC,21,220025,더게임0시를향하여,18회,미니시리즈,"옥택연,이연희,임주환",미스터리,범죄,3.0666666666666664
273,20200219,MBC,21,220025,더게임0시를향하여,18회,미니시리즈,"옥택연,이연희,임주환",미스터리,범죄,3.0666666666666664
274,20200219,MBC,21,220025,더게임0시를향하여,18회,미니시리즈,"옥택연,이연희,임주환",미스터리,범죄,3.0666666666666664
275,20200220,MBC,21,220110,더게임0시를향하여,20회,미니시리즈,"옥택연,이연희,임주환",미스터리,범죄,3.0666666666666664
276,20200220,MBC,21,220110,더게임0시를향하여,20회,미니시리즈,"옥택연,이연희,임주환",미스터리,범죄,3.0666666666666664
277,20200220,MBC,21,220110,더게임0시를향하여,20회,미니시리즈,"옥택연,이연희,임주환",미스터리,범죄,3.0666666666666664
278,20200220,JTBC,22,235905,이태원클라쓰,6회,미니시리즈,"박서준,김다미,유재명",로맨스,청춘,8.366666666666667
279,20200220,JTBC,22,235905,이태원클라쓰,6회,미니시리즈,"박서준,김다미,유재명",로맨스,청춘,8.366666666666667
280,20200220,JTBC,22,235905,이태원클라쓰,6회,미니시리즈,"박서준,김다미,유재명",로맨스,청춘,8.366666666666667
281,20200220,tvN,22,235727,방법,3회,미니시리즈,"엄지원,정지소,성동일",미스터리,판타지,4.05
282,20200220,tvN,22,235727,방법,3회,미니시리즈,"엄지원,정지소,성동일",미스터리,판타지,4.05
283,20200222,tvN,21,222616,하이바이마마,1회,미니시리즈,"김태희,이규형,고보결",휴먼,,5.633333333333333
284,20200222,tvN,21,222616,하이바이마마,1회,미니시리즈,"김태희,이규형,고보결",휴먼,,5.633333333333333
285,20200222,tvN,21,222616,하이바이마마,1회,미니시리즈,"김태희,이규형,고보결",휴먼,,5.633333333333333
286,20200222,OCN,21,225239,본대로말하라,6회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
287,20200222,OCN,21,225239,본대로말하라,6회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
288,20200222,OCN,22,240124,본대로말하라,7회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
289,20200222,OCN,22,240124,본대로말하라,7회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
290,20200223,tvN,21,222316,하이바이마마,2회,미니시리즈,"김태희,이규형,고보결",휴먼,,5.633333333333333
291,20200223,tvN,21,222316,하이바이마마,2회,미니시리즈,"김태희,이규형,고보결",휴먼,,5.633333333333333
292,20200223,tvN,21,222316,하이바이마마,2회,미니시리즈,"김태희,이규형,고보결",휴먼,,5.633333333333333
293,20200223,OCN,21,224844,본대로말하라,7회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
294,20200223,OCN,21,224844,본대로말하라,7회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
295,20200223,OCN,22,240621,본대로말하라,8회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
296,20200223,OCN,22,240621,본대로말하라,8회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
297,20200224,SBS,21,222048,낭만닥터김사부2,15회,미니시리즈,"한석규,안효섭,이성경",의학,,17.35
298,20200224,SBS,21,222048,낭만닥터김사부2,15회,미니시리즈,"한석규,안효섭,이성경",의학,,17.35
299,20200224,SBS,22,225715,낭만닥터김사부2,15회,미니시리즈,"한석규,안효섭,이성경",의학,,17.35
300,20200224,SBS,22,225715,낭만닥터김사부2,15회,미니시리즈,"한석규,안효섭,이성경",의학,,17.35
301,20200224,JTBC,21,223504,날씨가좋으면찾아가겠어요,1회,미니시리즈,"박민영,서강준,문정희",로맨스,,1.9000000000000001
302,20200224,JTBC,21,223504,날씨가좋으면찾아가겠어요,1회,미니시리즈,"박민영,서강준,문정희",로맨스,,1.9000000000000001
303,20200224,JTBC,21,223504,날씨가좋으면찾아가겠어요,1회,미니시리즈,"박민영,서강준,문정희",로맨스,,1.9000000000000001
304,20200224,tvN,21,223748,방법,5회,미니시리즈,"엄지원,정지소,성동일",미스터리,판타지,4.05
305,20200224,tvN,21,223748,방법,5회,미니시리즈,"엄지원,정지소,성동일",미스터리,판타지,4.05
306,20200225,SBS,21,221151,낭만닥터김사부2,16회,미니시리즈,"한석규,안효섭,이성경",의학,,17.35
307,20200225,SBS,21,221151,낭만닥터김사부2,16회,미니시리즈,"한석규,안효섭,이성경",의학,,17.35
308,20200225,SBS,22,223832,낭만닥터김사부2,16회,미니시리즈,"한석규,안효섭,이성경",의학,,17.35
309,20200225,SBS,22,223832,낭만닥터김사부2,16회,미니시리즈,"한석규,안효섭,이성경",의학,,17.35
310,20200225,SBS,22,231328,낭만닥터김사부2,16회,미니시리즈,"한석규,안효섭,이성경",의학,,17.35
311,20200225,SBS,22,231328,낭만닥터김사부2,16회,미니시리즈,"한석규,안효섭,이성경",의학,,17.35
312,20200225,JTBC,21,223915,날씨가좋으면찾아가겠어요,2회,미니시리즈,"박민영,서강준,문정희",로맨스,,1.9000000000000001
313,20200225,JTBC,21,223915,날씨가좋으면찾아가겠어요,2회,미니시리즈,"박민영,서강준,문정희",로맨스,,1.9000000000000001
314,20200225,JTBC,21,223915,날씨가좋으면찾아가겠어요,2회,미니시리즈,"박민영,서강준,문정희",로맨스,,1.9000000000000001
315,20200225,tvN,21,224348,방법,6회,미니시리즈,"엄지원,정지소,성동일",미스터리,판타지,4.05
316,20200225,tvN,21,224348,방법,6회,미니시리즈,"엄지원,정지소,성동일",미스터리,판타지,4.05
317,20200226,MBC,21,220133,더게임0시를향하여,22회,미니시리즈,"옥택연,이연희,임주환",미스터리,범죄,3.0666666666666664
318,20200226,MBC,21,220133,더게임0시를향하여,22회,미니시리즈,"옥택연,이연희,임주환",미스터리,범죄,3.0666666666666664
319,20200226,MBC,21,220133,더게임0시를향하여,22회,미니시리즈,"옥택연,이연희,임주환",미스터리,범죄,3.0666666666666664
320,20200227,MBC,21,220233,더게임0시를향하여,24회,미니시리즈,"옥택연,이연희,임주환",미스터리,범죄,3.0666666666666664
321,20200227,MBC,21,220233,더게임0시를향하여,24회,미니시리즈,"옥택연,이연희,임주환",미스터리,범죄,3.0666666666666664
322,20200227,MBC,21,220233,더게임0시를향하여,24회,미니시리즈,"옥택연,이연희,임주환",미스터리,범죄,3.0666666666666664
323,20200227,JTBC,22,235852,이태원클라쓰,8회,미니시리즈,"박서준,김다미,유재명",로맨스,청춘,8.366666666666667
324,20200227,JTBC,22,235852,이태원클라쓰,8회,미니시리즈,"박서준,김다미,유재명",로맨스,청춘,8.366666666666667
325,20200227,JTBC,22,235852,이태원클라쓰,8회,미니시리즈,"박서준,김다미,유재명",로맨스,청춘,8.366666666666667
326,20200229,tvN,21,222112,하이바이마마,3회,미니시리즈,"김태희,이규형,고보결",휴먼,,5.633333333333333
327,20200229,tvN,21,222112,하이바이마마,3회,미니시리즈,"김태희,이규형,고보결",휴먼,,5.633333333333333
328,20200229,tvN,21,222112,하이바이마마,3회,미니시리즈,"김태희,이규형,고보결",휴먼,,5.633333333333333
329,20200229,OCN,21,224701,본대로말하라,8회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
330,20200229,OCN,21,224701,본대로말하라,8회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
331,20200229,OCN,22,240101,본대로말하라,9회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
332,20200229,OCN,22,240101,본대로말하라,9회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
333,20200301,tvN,21,222522,하이바이마마,4회,미니시리즈,"김태희,이규형,고보결",휴먼,,5.633333333333333
334,20200301,tvN,21,222522,하이바이마마,4회,미니시리즈,"김태희,이규형,고보결",휴먼,,5.633333333333333
335,20200301,tvN,21,222522,하이바이마마,4회,미니시리즈,"김태희,이규형,고보결",휴먼,,5.633333333333333
336,20200301,OCN,21,225115,본대로말하라,9회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
337,20200301,OCN,21,225115,본대로말하라,9회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
338,20200301,OCN,22,240552,본대로말하라,10회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
339,20200301,OCN,22,240552,본대로말하라,10회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
340,20200302,JTBC,21,223803,날씨가좋으면찾아가겠어요,3회,미니시리즈,"박민영,서강준,문정희",로맨스,,1.9000000000000001
341,20200302,JTBC,21,223803,날씨가좋으면찾아가겠어요,3회,미니시리즈,"박민영,서강준,문정희",로맨스,,1.9000000000000001
342,20200302,JTBC,21,223803,날씨가좋으면찾아가겠어요,3회,미니시리즈,"박민영,서강준,문정희",로맨스,,1.9000000000000001
343,20200302,tvN,21,223607,방법,7회,미니시리즈,"엄지원,정지소,성동일",미스터리,판타지,4.05
344,20200302,tvN,21,223607,방법,7회,미니시리즈,"엄지원,정지소,성동일",미스터리,판타지,4.05
345,20200303,JTBC,21,223644,날씨가좋으면찾아가겠어요,4회,미니시리즈,"박민영,서강준,문정희",로맨스,,1.9000000000000001
346,20200303,JTBC,21,223644,날씨가좋으면찾아가겠어요,4회,미니시리즈,"박민영,서강준,문정희",로맨스,,1.9000000000000001
347,20200303,JTBC,21,223644,날씨가좋으면찾아가겠어요,4회,미니시리즈,"박민영,서강준,문정희",로맨스,,1.9000000000000001
348,20200303,tvN,21,223750,방법,8회,미니시리즈,"엄지원,정지소,성동일",미스터리,판타지,4.05
349,20200303,tvN,21,223750,방법,8회,미니시리즈,"엄지원,정지소,성동일",미스터리,판타지,4.05
350,20200304,MBC,21,220129,더게임0시를향하여,26회,미니시리즈,"옥택연,이연희,임주환",미스터리,범죄,3.0666666666666664
351,20200304,MBC,21,220129,더게임0시를향하여,26회,미니시리즈,"옥택연,이연희,임주환",미스터리,범죄,3.0666666666666664
352,20200304,MBC,21,220129,더게임0시를향하여,26회,미니시리즈,"옥택연,이연희,임주환",미스터리,범죄,3.0666666666666664
353,20200304,tvN,22,235951,방법,7회,미니시리즈,"엄지원,정지소,성동일",미스터리,판타지,4.05
354,20200304,tvN,22,235951,방법,7회,미니시리즈,"엄지원,정지소,성동일",미스터리,판타지,4.05
355,20200305,MBC,21,220203,더게임0시를향하여,28회,미니시리즈,"옥택연,이연희,임주환",미스터리,범죄,3.0666666666666664
356,20200305,MBC,21,220203,더게임0시를향하여,28회,미니시리즈,"옥택연,이연희,임주환",미스터리,범죄,3.0666666666666664
357,20200305,MBC,21,220203,더게임0시를향하여,28회,미니시리즈,"옥택연,이연희,임주환",미스터리,범죄,3.0666666666666664
358,20200305,JTBC,22,240210,이태원클라쓰,10회,미니시리즈,"박서준,김다미,유재명",로맨스,청춘,8.366666666666667
359,20200305,JTBC,22,240210,이태원클라쓰,10회,미니시리즈,"박서준,김다미,유재명",로맨스,청춘,8.366666666666667
360,20200305,JTBC,22,240210,이태원클라쓰,10회,미니시리즈,"박서준,김다미,유재명",로맨스,청춘,8.366666666666667
361,20200307,tvN,21,221639,하이바이마마,5회,미니시리즈,"김태희,이규형,고보결",휴먼,,5.633333333333333
362,20200307,tvN,21,221639,하이바이마마,5회,미니시리즈,"김태희,이규형,고보결",휴먼,,5.633333333333333
363,20200307,tvN,21,221639,하이바이마마,5회,미니시리즈,"김태희,이규형,고보결",휴먼,,5.633333333333333
364,20200307,OCN,21,224731,본대로말하라,10회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
365,20200307,OCN,21,224731,본대로말하라,10회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
366,20200307,OCN,22,240154,본대로말하라,11회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
367,20200307,OCN,22,240154,본대로말하라,11회,미니시리즈,"장혁,최수영,진서연",추리,수사,2.6500000000000004
368,20200308,tvN,21,222157,하이바이마마,6회,미니시리즈,"김태희,이규형,고보결",휴먼,,5.633333333333333
369,20200308,tvN,21,222157,하이바이마마,6회,미니시리즈,"김태희,이규형,고보결",휴먼,,5.633333333333333
