,방송일자,채널명,프로그램시작시간,프로그램종료시간,프로그램명,방송회차명,프로그램장르소분류명,출연진내용,총시청률,평균시청률,장르1,장르2
1682,20210523,tvN,21,223155,마인,6회,미니시리즈,"이보영,김서형,이현욱",3.137655714285714,3.2835689285714285,미스터리,
1683,20210524,KBS2,21,220628,오월의청춘,7회,미니시리즈,"이도현,고민시,이상이",2.455482857142857,2.431260873015873,로맨스,
1684,20210524,KBS2,22,223451,오월의청춘,7회,미니시리즈,"이도현,고민시,이상이",3.1171214285714286,2.431260873015873,로맨스,
1685,20210524,tvN,21,221344,어느날우리집현관으로멸망이들어왔다,5회,미니시리즈,"박보영,서인국,이수혁",2.1282235714285718,2.539159489795918,로맨스,판타지
1686,20210524,OCN,21,220113,다크홀,7회,미니시리즈,"김옥빈,이준혁,임원희",0.0850735714285714,0.389041625,판타지,미스터리
1687,20210524,OCN,22,231932,다크홀,8회,미니시리즈,"김옥빈,이준혁,임원희",0.1175814285714285,0.389041625,판타지,미스터리
1688,20210525,KBS2,21,220242,오월의청춘,8회,미니시리즈,"이도현,고민시,이상이",2.0568035714285715,2.431260873015873,로맨스,
1689,20210525,KBS2,22,223439,오월의청춘,8회,미니시리즈,"이도현,고민시,이상이",3.093735,2.431260873015873,로맨스,
1690,20210525,tvN,21,221357,어느날우리집현관으로멸망이들어왔다,6회,미니시리즈,"박보영,서인국,이수혁",2.917303571428572,2.539159489795918,로맨스,판타지
1691,20210526,KBS2,21,220417,대박부동산,13회,미니시리즈,"장나라,정용화,강말금",2.171473571428572,2.6317271428571427,퇴마,
1692,20210526,KBS2,22,223621,대박부동산,13회,미니시리즈,"장나라,정용화,강말금",2.878160714285715,2.6317271428571427,퇴마,
1693,20210526,MBC,21,215051,목표가생겼다,3회,미니시리즈,"김환희,류수영,김도훈",1.1466607142857144,1.2620795535714286,로맨스,
1694,20210526,MBC,21,222212,목표가생겼다,3회,미니시리즈,"김환희,류수영,김도훈",1.0168385714285713,1.2620795535714286,로맨스,
1695,20210526,JTBC,21,221352,로스쿨,12회,미니시리즈,"김명민,김범,류혜영",2.2239857142857145,2.2290312637362635,법정,
1696,20210527,MBC,21,214705,목표가생겼다,4회,미니시리즈,"김환희,류수영,김도훈",0.9760135714285716,1.2620795535714286,로맨스,
1697,20210527,MBC,21,222326,목표가생겼다,4회,미니시리즈,"김환희,류수영,김도훈",1.3931392857142857,1.2620795535714286,로맨스,
1698,20210527,JTBC,21,222232,로스쿨,13회,미니시리즈,"김명민,김범,류혜영",3.0703850000000004,2.2290312637362635,법정,
1699,20210528,SBS,22,223659,모범택시,15회,미니시리즈,"이제훈,이솜,김의성",6.952506428571427,7.2974097321428575,액션,
1700,20210528,SBS,22,231534,모범택시,15회,미니시리즈,"이제훈,이솜,김의성",8.228402142857142,7.2974097321428575,액션,
1701,20210528,tvN,22,235112,다크홀,9회,미니시리즈,"김옥빈,이준혁,임원희",0.3762364285714286,0.389041625,판타지,미스터리
1702,20210528,OCN,21,223531,다크홀,8회,미니시리즈,"김옥빈,이준혁,임원희",0.1770449999999999,0.389041625,판타지,미스터리
1703,20210528,OCN,22,235124,다크홀,9회,미니시리즈,"김옥빈,이준혁,임원희",0.2711085714285714,0.389041625,판타지,미스터리
1704,20210529,SBS,22,223348,모범택시,16회,미니시리즈,"이제훈,이솜,김의성",6.552842857142857,7.2974097321428575,액션,
1705,20210529,SBS,22,230458,모범택시,16회,미니시리즈,"이제훈,이솜,김의성",9.143173571428571,7.2974097321428575,액션,
1706,20210529,tvN,21,222316,마인,7회,미니시리즈,"이보영,김서형,이현욱",3.8061007142857135,3.2835689285714285,미스터리,
1707,20210529,tvN,22,235134,다크홀,10회,미니시리즈,"김옥빈,이준혁,임원희",0.38673,0.389041625,판타지,미스터리
1708,20210529,OCN,21,223658,다크홀,9회,미니시리즈,"김옥빈,이준혁,임원희",0.2640371428571428,0.389041625,판타지,미스터리
1709,20210529,OCN,22,235151,다크홀,10회,미니시리즈,"김옥빈,이준혁,임원희",0.42538,0.389041625,판타지,미스터리
1710,20210530,tvN,21,222946,마인,8회,미니시리즈,"이보영,김서형,이현욱",4.032928571428571,3.2835689285714285,미스터리,
1711,20210531,KBS2,21,220556,오월의청춘,9회,미니시리즈,"이도현,고민시,이상이",2.21822,2.431260873015873,로맨스,
1712,20210531,KBS2,22,223619,오월의청춘,9회,미니시리즈,"이도현,고민시,이상이",2.6758607142857143,2.431260873015873,로맨스,
1713,20210531,SBS,22,223348,라켓소년단,1회,미니시리즈,"김상경,오나라,탕준상",2.752011428571429,3.2439176785714285,스포츠,
1714,20210531,SBS,22,230031,라켓소년단,1회,미니시리즈,"김상경,오나라,탕준상",3.593145,3.2439176785714285,스포츠,
1715,20210531,tvN,21,221536,어느날우리집현관으로멸망이들어왔다,7회,미니시리즈,"박보영,서인국,이수혁",2.229447857142857,2.539159489795918,로맨스,판타지
1716,20210531,OCN,21,220153,다크홀,9회,미니시리즈,"김옥빈,이준혁,임원희",0.2410721428571428,0.389041625,판타지,미스터리
1717,20210531,OCN,22,231730,다크홀,10회,미니시리즈,"김옥빈,이준혁,임원희",0.1976978571428571,0.389041625,판타지,미스터리
1718,20210701,MBC,21,220411,미치지않고서야,4회,미니시리즈,"정재영,문소리,이상엽",1.2910242857142855,1.5780578571428567,오피스,
1719,20210701,tvN,22,235635,간떨어지는동거,12회,미니시리즈,"장기용,혜리,강한나",2.1315514285714285,2.1903647142857143,판타지,로맨스
1720,20210702,SBS,22,232719,펜트하우스3,5회,미니시리즈,"유진,김소연,이지아",9.768560000000004,10.102990928571428,범죄,스릴러
1721,20210703,tvN,21,223536,악마판사,1회,미니시리즈,"지성,김민정,진영",3.1217521428571438,3.129347723214286,법정,미스터리
1722,20210703,tvN,22,655,보이스시즌4,6회,미니시리즈,"송승헌,이하나,이규형",1.895522857142857,0.7765581954887218,추리,수사
1723,20210704,tvN,21,222922,악마판사,2회,미니시리즈,"지성,김민정,진영",2.7988271428571427,3.129347723214286,법정,미스터리
1724,20210704,OCN,22,233322,보이스시즌4,5회,미니시리즈,"송승헌,이하나,이규형",0.285985,0.7765581954887218,추리,수사
1725,20210705,KBS2,21,223701,멀리서보면푸른봄,7회,미니시리즈,"박지훈,강민아,배인혁",1.014275,0.9082072619047619,청춘,
1726,20210705,SBS,22,230314,라켓소년단,11회,미니시리즈,"김상경,오나라,탕준상",3.262000714285714,3.2439176785714285,스포츠,
1727,20210705,tvN,21,221714,너는나의봄,1회,미니시리즈,"서현진,김동욱,윤박",1.5995021428571428,1.2143493303571429,로맨스,미스터리
1728,20210705,OCN,21,220334,보이스시즌4,5회,미니시리즈,"송승헌,이하나,이규형",0.28531,0.7765581954887218,추리,수사
1729,20210705,OCN,22,233008,보이스시즌4,6회,미니시리즈,"송승헌,이하나,이규형",0.4515485714285714,0.7765581954887218,추리,수사
1730,20210706,KBS2,21,223729,멀리서보면푸른봄,8회,미니시리즈,"박지훈,강민아,배인혁",0.9376364285714284,0.9082072619047619,청춘,
1731,20210706,SBS,22,233011,라켓소년단,12회,미니시리즈,"김상경,오나라,탕준상",3.4217221428571425,3.2439176785714285,스포츠,
1732,20210706,tvN,21,221455,너는나의봄,2회,미니시리즈,"서현진,김동욱,윤박",1.718897142857143,1.2143493303571429,로맨스,미스터리
1733,20210707,tvN,22,233818,간떨어지는동거,13회,미니시리즈,"장기용,혜리,강한나",2.0479507142857143,2.1903647142857143,판타지,로맨스
1734,20210708,tvN,22,235803,간떨어지는동거,14회,미니시리즈,"장기용,혜리,강한나",2.052885714285714,2.1903647142857143,판타지,로맨스
1735,20210709,SBS,22,232215,펜트하우스3,6회,미니시리즈,"유진,김소연,이지아",9.672854999999998,10.102990928571428,범죄,스릴러
1736,20210710,tvN,21,223037,악마판사,3회,미니시리즈,"지성,김민정,진영",3.163800714285714,3.129347723214286,법정,미스터리
1737,20210710,tvN,22,235954,보이스시즌4,8회,미니시리즈,"송승헌,이하나,이규형",1.9264992857142855,0.7765581954887218,추리,수사
1738,20210711,tvN,21,223641,악마판사,4회,미니시리즈,"지성,김민정,진영",2.9841671428571424,3.129347723214286,법정,미스터리
1739,20210711,OCN,22,234207,보이스시즌4,7회,미니시리즈,"송승헌,이하나,이규형",0.3589692857142857,0.7765581954887218,추리,수사
1740,20210712,KBS2,21,223750,멀리서보면푸른봄,9회,미니시리즈,"박지훈,강민아,배인혁",0.6704092857142856,0.9082072619047619,청춘,
1741,20210712,SBS,22,230252,라켓소년단,13회,미니시리즈,"김상경,오나라,탕준상",3.255252142857143,3.2439176785714285,스포츠,
1742,20210712,tvN,21,221839,너는나의봄,3회,미니시리즈,"서현진,김동욱,윤박",1.4447492857142856,1.2143493303571429,로맨스,미스터리
1743,20210712,OCN,21,221225,보이스시즌4,7회,미니시리즈,"송승헌,이하나,이규형",0.2184171428571428,0.7765581954887218,추리,수사
1744,20210712,OCN,22,233352,보이스시즌4,8회,미니시리즈,"송승헌,이하나,이규형",0.1959664285714285,0.7765581954887218,추리,수사
1745,20210713,KBS2,21,223913,멀리서보면푸른봄,10회,미니시리즈,"박지훈,강민아,배인혁",1.164195,0.9082072619047619,청춘,
1746,20210713,tvN,21,222650,너는나의봄,4회,미니시리즈,"서현진,김동욱,윤박",1.586904285714286,1.2143493303571429,로맨스,미스터리
1747,20210714,tvN,22,234315,간떨어지는동거,15회,미니시리즈,"장기용,혜리,강한나",2.329247857142857,2.1903647142857143,판타지,로맨스
1748,20210715,tvN,22,235457,간떨어지는동거,16회,미니시리즈,"장기용,혜리,강한나",2.3901878571428576,2.1903647142857143,판타지,로맨스
1749,20210716,SBS,22,232608,펜트하우스3,7회,미니시리즈,"유진,김소연,이지아",9.57691214285714,10.102990928571428,범죄,스릴러
1750,20210717,tvN,21,223305,악마판사,5회,미니시리즈,"지성,김민정,진영",2.9938200000000004,3.129347723214286,법정,미스터리
1751,20210717,tvN,22,149,보이스시즌4,10회,미니시리즈,"송승헌,이하나,이규형",2.1614635714285715,0.7765581954887218,추리,수사
1752,20210718,tvN,21,222850,악마판사,6회,미니시리즈,"지성,김민정,진영",3.098747142857143,3.129347723214286,법정,미스터리
1753,20210718,OCN,22,233410,보이스시즌4,9회,미니시리즈,"송승헌,이하나,이규형",0.5076071428571429,0.7765581954887218,추리,수사
1754,20210719,KBS2,21,223704,멀리서보면푸른봄,11회,미니시리즈,"박지훈,강민아,배인혁",0.6186764285714286,0.9082072619047619,청춘,
1755,20210719,SBS,22,230241,라켓소년단,14회,미니시리즈,"김상경,오나라,탕준상",3.3434657142857143,3.2439176785714285,스포츠,
1756,20210719,tvN,21,221539,너는나의봄,5회,미니시리즈,"서현진,김동욱,윤박",1.2285228571428572,1.2143493303571429,로맨스,미스터리
1757,20210719,OCN,21,220448,보이스시즌4,9회,미니시리즈,"송승헌,이하나,이규형",0.2465342857142856,0.7765581954887218,추리,수사
1758,20210719,OCN,22,232945,보이스시즌4,10회,미니시리즈,"송승헌,이하나,이규형",0.3124692857142857,0.7765581954887218,추리,수사
1759,20210720,KBS2,21,223815,멀리서보면푸른봄,12회,미니시리즈,"박지훈,강민아,배인혁",1.0440514285714284,0.9082072619047619,청춘,
1760,20210720,tvN,21,221614,너는나의봄,6회,미니시리즈,"서현진,김동욱,윤박",1.1884792857142858,1.2143493303571429,로맨스,미스터리
1761,20210723,tvN,22,235325,보이스시즌4,11회,미니시리즈,"송승헌,이하나,이규형",1.922458571428572,0.7765581954887218,추리,수사
1762,20210724,tvN,21,223642,악마판사,7회,미니시리즈,"지성,김민정,진영",2.993729285714285,3.129347723214286,법정,미스터리
1763,20210725,tvN,21,223015,악마판사,8회,미니시리즈,"지성,김민정,진영",2.378497857142857,3.129347723214286,법정,미스터리
1764,20210725,OCN,22,233441,보이스시즌4,11회,미니시리즈,"송승헌,이하나,이규형",0.1838807142857143,0.7765581954887218,추리,수사
1765,20210726,SBS,22,234252,라켓소년단,15회,미니시리즈,"김상경,오나라,탕준상",3.360043571428572,3.2439176785714285,스포츠,
1766,20210726,tvN,21,221814,너는나의봄,7회,미니시리즈,"서현진,김동욱,윤박",1.1867364285714286,1.2143493303571429,로맨스,미스터리
1767,20210726,OCN,21,220249,보이스시즌4,11회,미니시리즈,"송승헌,이하나,이규형",0.2451735714285714,0.7765581954887218,추리,수사
1768,20210726,OCN,22,231919,보이스시즌4,12회,미니시리즈,"송승헌,이하나,이규형",0.4288842857142857,0.7765581954887218,추리,수사
1769,20210727,tvN,21,221424,너는나의봄,8회,미니시리즈,"서현진,김동욱,윤박",1.048372857142857,1.2143493303571429,로맨스,미스터리
1770,20210730,SBS,22,232524,펜트하우스3,8회,미니시리즈,"유진,김소연,이지아",9.733525714285715,10.102990928571428,범죄,스릴러
1771,20210731,tvN,21,222620,악마판사,9회,미니시리즈,"지성,김민정,진영",2.0833421428571426,3.129347723214286,법정,미스터리
1772,20210731,tvN,22,235612,보이스시즌4,14회,미니시리즈,"송승헌,이하나,이규형",2.570793571428571,0.7765581954887218,추리,수사
1773,20210801,tvN,21,222740,악마판사,10회,미니시리즈,"지성,김민정,진영",2.464086428571428,3.129347723214286,법정,미스터리
1774,20210801,OCN,22,233306,보이스시즌4,13회,미니시리즈,"송승헌,이하나,이규형",0.34783,0.7765581954887218,추리,수사
1775,20210802,tvN,21,221720,너는나의봄,9회,미니시리즈,"서현진,김동욱,윤박",1.2104271428571427,1.2143493303571429,로맨스,미스터리
1776,20210802,OCN,22,232315,보이스시즌4,14회,미니시리즈,"송승헌,이하나,이규형",0.2092921428571428,0.7765581954887218,추리,수사
1777,20210803,tvN,21,221553,너는나의봄,10회,미니시리즈,"서현진,김동욱,윤박",1.0122114285714283,1.2143493303571429,로맨스,미스터리
1778,20210804,tvN,22,1819,더로드1의비극,1회,미니시리즈,"지진희,윤세아,김혜은",1.5424078571428572,1.044053642857143,미스터리,
1779,20210805,tvN,21,223210,슬기로운의사생활시즌2,7회,미니시리즈,"조정석,유연석,정경호",7.298162857142857,7.298162857142857,의학,
1780,20210805,tvN,22,1820,더로드1의비극,2회,미니시리즈,"지진희,윤세아,김혜은",1.9250278571428572,1.044053642857143,미스터리,
1781,20210806,SBS,22,235511,펜트하우스3,9회,미니시리즈,"유진,김소연,이지아",10.398932857142857,10.102990928571428,범죄,스릴러
1782,20210807,tvN,21,222243,악마판사,11회,미니시리즈,"지성,김민정,진영",2.8479107142857147,3.129347723214286,법정,미스터리
1783,20210808,tvN,21,222944,악마판사,12회,미니시리즈,"지성,김민정,진영",3.0909364285714283,3.129347723214286,법정,미스터리
1784,20210809,KBS2,21,223551,경찰수업,1회,미니시리즈,"진영,차태현,정수정",2.587143571428572,3.5047843571428574,수사,
1785,20210809,SBS,22,230347,라켓소년단,16회,미니시리즈,"김상경,오나라,탕준상",2.9637007142857144,3.2439176785714285,스포츠,
1786,20210809,tvN,21,221610,너는나의봄,11회,미니시리즈,"서현진,김동욱,윤박",1.0412464285714285,1.2143493303571429,로맨스,미스터리
1787,20210810,KBS2,21,223510,경찰수업,2회,미니시리즈,"진영,차태현,정수정",3.2170364285714284,3.5047843571428574,수사,
1788,20210810,tvN,21,221737,너는나의봄,12회,미니시리즈,"서현진,김동욱,윤박",0.9828221428571428,1.2143493303571429,로맨스,미스터리
1789,20210811,tvN,22,628,더로드1의비극,3회,미니시리즈,"지진희,윤세아,김혜은",1.1370757142857142,1.044053642857143,미스터리,
1790,20210812,MBC,21,220828,미치지않고서야,12회,미니시리즈,"정재영,문소리,이상엽",1.6662564285714283,1.5780578571428567,오피스,
1791,20210813,SBS,22,232653,펜트하우스3,10회,미니시리즈,"유진,김소연,이지아",10.729254999999998,10.102990928571428,범죄,스릴러
1792,20210814,tvN,21,222944,악마판사,13회,미니시리즈,"지성,김민정,진영",3.7470178571428576,3.129347723214286,법정,미스터리
1793,20210815,tvN,21,222924,악마판사,14회,미니시리즈,"지성,김민정,진영",3.700277857142858,3.129347723214286,법정,미스터리
1794,20210816,KBS2,21,223538,경찰수업,3회,미니시리즈,"진영,차태현,정수정",4.043918571428571,3.5047843571428574,수사,
1795,20210816,tvN,21,221607,너는나의봄,13회,미니시리즈,"서현진,김동욱,윤박",0.8890007142857144,1.2143493303571429,로맨스,미스터리
1796,20210817,KBS2,21,223733,경찰수업,4회,미니시리즈,"진영,차태현,정수정",4.361775714285715,3.5047843571428574,수사,
1797,20210817,tvN,21,222309,너는나의봄,14회,미니시리즈,"서현진,김동욱,윤박",1.1486014285714288,1.2143493303571429,로맨스,미스터리
1798,20210818,MBC,21,220327,미치지않고서야,13회,미니시리즈,"정재영,문소리,이상엽",1.7768928571428568,1.5780578571428567,오피스,
1799,20210818,tvN,22,458,더로드1의비극,5회,미니시리즈,"지진희,윤세아,김혜은",0.5430328571428571,1.044053642857143,미스터리,
1800,20210819,tvN,22,2223,더로드1의비극,6회,미니시리즈,"지진희,윤세아,김혜은",1.0026335714285717,1.044053642857143,미스터리,
1801,20210820,SBS,22,232351,펜트하우스3,11회,미니시리즈,"유진,김소연,이지아",10.82970357142857,10.102990928571428,범죄,스릴러
1802,20210821,tvN,21,222722,악마판사,15회,미니시리즈,"지성,김민정,진영",3.830876428571429,3.129347723214286,법정,미스터리
1803,20210822,tvN,21,224139,악마판사,16회,미니시리즈,"지성,김민정,진영",4.771774285714286,3.129347723214286,법정,미스터리
1804,20210823,KBS2,21,223918,경찰수업,5회,미니시리즈,"진영,차태현,정수정",3.800019285714286,3.5047843571428574,수사,
1805,20210823,tvN,21,221742,너는나의봄,15회,미니시리즈,"서현진,김동욱,윤박",0.9266928571428572,1.2143493303571429,로맨스,미스터리
1806,20210824,KBS2,21,223707,경찰수업,6회,미니시리즈,"진영,차태현,정수정",4.682136428571428,3.5047843571428574,수사,
1807,20210824,tvN,21,221350,너는나의봄,16회,미니시리즈,"서현진,김동욱,윤박",1.216422857142857,1.2143493303571429,로맨스,미스터리
1808,20210825,tvN,22,915,더로드1의비극,7회,미니시리즈,"지진희,윤세아,김혜은",0.7548692857142857,1.044053642857143,미스터리,
1809,20210826,tvN,22,2143,더로드1의비극,8회,미니시리즈,"지진희,윤세아,김혜은",0.966019285714286,1.044053642857143,미스터리,
1810,20210827,SBS,22,232150,펜트하우스3,12회,미니시리즈,"유진,김소연,이지아",9.326687142857145,10.102990928571428,범죄,스릴러
1811,20210828,tvN,21,223007,갯마을차차차,1회,미니시리즈,"신민아,김선호,이상이",3.985774285714285,5.6135966517857145,로맨스,
1812,20210829,tvN,21,223557,갯마을차차차,2회,미니시리즈,"신민아,김선호,이상이",4.095242142857143,5.6135966517857145,로맨스,
1813,20210830,KBS2,21,223846,경찰수업,7회,미니시리즈,"진영,차태현,정수정",3.274,3.5047843571428574,수사,
1814,20210830,SBS,21,230711,홍천기,1회,미니시리즈,"안효섭,김유정,공명",4.018840714285714,4.271302053571429,판타지,사극
1815,20210831,KBS2,21,223748,경찰수업,8회,미니시리즈,"진영,차태현,정수정",3.685354285714286,3.5047843571428574,수사,
1816,20210831,SBS,22,231429,홍천기,2회,미니시리즈,"안효섭,김유정,공명",3.805387142857143,4.271302053571429,판타지,사극
1817,20210901,tvN,22,2237,더로드1의비극,9회,미니시리즈,"지진희,윤세아,김혜은",0.562502142857143,1.044053642857143,미스터리,
1818,20210902,tvN,22,233117,더로드1의비극,10회,미니시리즈,"지진희,윤세아,김혜은",1.1817028571428572,1.044053642857143,미스터리,
1819,20210903,SBS,22,232401,펜트하우스3,13회,미니시리즈,"유진,김소연,이지아",9.972882857142858,10.102990928571428,범죄,스릴러
1820,20210904,JTBC,22,234313,인간실격,1회,미니시리즈,"전도연,류준열,박병은",2.050965714285714,1.035926607142857,휴먼,
1821,20210904,tvN,21,223247,갯마을차차차,3회,미니시리즈,"신민아,김선호,이상이",4.6937750000000005,5.6135966517857145,로맨스,
1822,20210905,JTBC,22,235141,인간실격,2회,미니시리즈,"전도연,류준열,박병은",1.4930957142857142,1.035926607142857,휴먼,
1823,20210905,tvN,21,223313,갯마을차차차,4회,미니시리즈,"신민아,김선호,이상이",5.259689285714287,5.6135966517857145,로맨스,
1824,20210906,SBS,22,230320,홍천기,3회,미니시리즈,"안효섭,김유정,공명",3.789260714285714,4.271302053571429,판타지,사극
1825,20210906,tvN,22,233946,하이클래스,1회,미니시리즈,"조여정,김지수,하준",1.31707,1.7892929464285714,미스터리,
1826,20210907,SBS,22,230419,홍천기,4회,미니시리즈,"안효섭,김유정,공명",4.618787857142857,4.271302053571429,판타지,사극
1827,20210907,tvN,22,233121,하이클래스,2회,미니시리즈,"조여정,김지수,하준",1.406442857142857,1.7892929464285714,미스터리,
1828,20210908,tvN,22,826,더로드1의비극,11회,미니시리즈,"지진희,윤세아,김혜은",0.825265,1.044053642857143,미스터리,
1829,20210910,SBS,22,232454,펜트하우스3,14회,미니시리즈,"유진,김소연,이지아",11.020594999999998,10.102990928571428,범죄,스릴러
1830,20210911,JTBC,22,234040,인간실격,3회,미니시리즈,"전도연,류준열,박병은",1.2881578571428574,1.035926607142857,휴먼,
1831,20210911,tvN,21,222433,갯마을차차차,5회,미니시리즈,"신민아,김선호,이상이",5.552027142857143,5.6135966517857145,로맨스,
1832,20210912,JTBC,22,234337,인간실격,4회,미니시리즈,"전도연,류준열,박병은",1.1012207142857142,1.035926607142857,휴먼,
1833,20210912,tvN,21,223904,갯마을차차차,6회,미니시리즈,"신민아,김선호,이상이",5.926448571428571,5.6135966517857145,로맨스,
1834,20210913,SBS,22,230239,홍천기,5회,미니시리즈,"안효섭,김유정,공명",4.4354442857142855,4.271302053571429,판타지,사극
1835,20210913,tvN,22,234312,하이클래스,3회,미니시리즈,"조여정,김지수,하준",1.77465,1.7892929464285714,미스터리,
1836,20210914,SBS,22,230437,홍천기,6회,미니시리즈,"안효섭,김유정,공명",4.818578571428572,4.271302053571429,판타지,사극
1837,20210914,tvN,22,234904,하이클래스,4회,미니시리즈,"조여정,김지수,하준",1.6265178571428571,1.7892929464285714,미스터리,
1838,20210917,MBC,22,231540,검은태양,1회,미니시리즈,"남궁민,박하선,김지은",2.937855714285714,3.640758673469388,액션,
1839,20210917,SBS,21,230347,원더우먼,1회,미니시리즈,"이하늬,이하늬,이상윤",4.813778571428571,6.711988616071428,로맨스,코미디
1840,20210918,MBC,22,231534,검은태양,2회,미니시리즈,"남궁민,박하선,김지은",4.257547857142858,3.640758673469388,액션,
1841,20210918,SBS,22,230510,원더우먼,2회,미니시리즈,"이하늬,이하늬,이상윤",4.158577142857143,6.711988616071428,로맨스,코미디
1842,20210918,JTBC,22,234009,인간실격,5회,미니시리즈,"전도연,류준열,박병은",0.5566342857142857,1.035926607142857,휴먼,
1843,20210918,tvN,21,223428,갯마을차차차,7회,미니시리즈,"신민아,김선호,이상이",6.044794285714287,5.6135966517857145,로맨스,
1844,20210919,JTBC,22,233528,인간실격,6회,미니시리즈,"전도연,류준열,박병은",0.6119157142857141,1.035926607142857,휴먼,
1845,20210919,tvN,21,223852,갯마을차차차,8회,미니시리즈,"신민아,김선호,이상이",4.236009285714286,5.6135966517857145,로맨스,
1846,20210920,tvN,22,234133,하이클래스,5회,미니시리즈,"조여정,김지수,하준",1.5729185714285714,1.7892929464285714,미스터리,
1847,20210921,tvN,22,234742,하이클래스,6회,미니시리즈,"조여정,김지수,하준",1.643695714285714,1.7892929464285714,미스터리,
1848,20210922,KBS2,21,224157,달리와감자탕,1회,미니시리즈,"김민재,박규영,권율",1.7675785714285712,1.9710570588235294,로맨스,
1849,20210922,tvN,22,233829,홈타운,1회,미니시리즈,"유재명,한예리,엄태구",1.5928907142857145,1.1626488571428573,미스터리,추리
1850,20210923,KBS2,21,224143,달리와감자탕,2회,미니시리즈,"김민재,박규영,권율",1.7901735714285714,1.9710570588235294,로맨스,
1851,20210923,MBC,22,951,검은태양,1회,미니시리즈,"남궁민,박하선,김지은",0.8022271428571429,3.640758673469388,액션,
1852,20210923,tvN,22,233602,홈타운,2회,미니시리즈,"유재명,한예리,엄태구",1.4121742857142858,1.1626488571428573,미스터리,추리
1853,20210924,MBC,22,231530,검은태양,3회,미니시리즈,"남궁민,박하선,김지은",5.007638571428572,3.640758673469388,액션,
1854,20210924,SBS,21,231826,원더우먼,3회,미니시리즈,"이하늬,이하늬,이상윤",5.728489285714285,6.711988616071428,로맨스,코미디
1855,20210924,OCN,22,232242,홈타운,2회,미니시리즈,"유재명,한예리,엄태구",0.1193778571428571,1.1626488571428573,미스터리,추리
1856,20210925,MBC,21,230420,검은태양,4회,미니시리즈,"남궁민,박하선,김지은",4.411247142857143,3.640758673469388,액션,
1857,20210925,SBS,21,230544,원더우먼,4회,미니시리즈,"이하늬,이하늬,이상윤",6.627238571428571,6.711988616071428,로맨스,코미디
1858,20210925,JTBC,22,233835,인간실격,7회,미니시리즈,"전도연,류준열,박병은",0.6008042857142858,1.035926607142857,휴먼,
1859,20210925,tvN,21,223502,갯마을차차차,9회,미니시리즈,"신민아,김선호,이상이",5.339275714285714,5.6135966517857145,로맨스,
1860,20210926,JTBC,22,234248,인간실격,8회,미니시리즈,"전도연,류준열,박병은",0.5846185714285713,1.035926607142857,휴먼,
1861,20210926,tvN,21,223916,갯마을차차차,10회,미니시리즈,"신민아,김선호,이상이",6.541273571428572,5.6135966517857145,로맨스,
1862,20210927,SBS,22,230307,홍천기,7회,미니시리즈,"안효섭,김유정,공명",4.573659999999999,4.271302053571429,판타지,사극
1863,20210927,tvN,22,234153,하이클래스,7회,미니시리즈,"조여정,김지수,하준",1.9514885714285717,1.7892929464285714,미스터리,
1864,20210928,SBS,22,230326,홍천기,8회,미니시리즈,"안효섭,김유정,공명",4.110457142857142,4.271302053571429,판타지,사극
1865,20210928,tvN,22,234050,하이클래스,8회,미니시리즈,"조여정,김지수,하준",1.8342742857142853,1.7892929464285714,미스터리,
1866,20210929,KBS2,21,223923,달리와감자탕,3회,미니시리즈,"김민재,박규영,권율",1.7618364285714283,1.9710570588235294,로맨스,
1867,20210929,tvN,22,233404,홈타운,3회,미니시리즈,"유재명,한예리,엄태구",1.6266928571428572,1.1626488571428573,미스터리,추리
1868,20210930,KBS2,21,224334,달리와감자탕,4회,미니시리즈,"김민재,박규영,권율",2.52048,1.9710570588235294,로맨스,
1869,20210930,tvN,22,233713,홈타운,4회,미니시리즈,"유재명,한예리,엄태구",1.0621085714285714,1.1626488571428573,미스터리,추리
1870,20211001,MBC,21,230622,검은태양,5회,미니시리즈,"남궁민,박하선,김지은",5.016273571428571,3.640758673469388,액션,
1871,20211001,SBS,21,230750,원더우먼,5회,미니시리즈,"이하늬,이하늬,이상윤",6.548667142857142,6.711988616071428,로맨스,코미디
1872,20211002,MBC,21,230756,검은태양,6회,미니시리즈,"남궁민,박하선,김지은",4.704848571428571,3.640758673469388,액션,
1873,20211002,SBS,21,230237,원더우먼,6회,미니시리즈,"이하늬,이하늬,이상윤",6.583202142857144,6.711988616071428,로맨스,코미디
1874,20211002,tvN,21,223605,갯마을차차차,11회,미니시리즈,"신민아,김선호,이상이",5.748937857142858,5.6135966517857145,로맨스,
1875,20211003,tvN,21,223904,갯마을차차차,12회,미니시리즈,"신민아,김선호,이상이",6.202588571428571,5.6135966517857145,로맨스,
1876,20211004,KBS2,21,224454,경찰수업,15회,미니시리즈,"진영,차태현,정수정",2.7229300000000003,3.5047843571428574,수사,
1877,20211004,tvN,22,234451,하이클래스,9회,미니시리즈,"조여정,김지수,하준",1.7883064285714287,1.7892929464285714,미스터리,
1878,20211005,KBS2,21,224409,경찰수업,16회,미니시리즈,"진영,차태현,정수정",2.673529285714286,3.5047843571428574,수사,
1879,20211005,tvN,22,234109,하이클래스,10회,미니시리즈,"조여정,김지수,하준",2.22742,1.7892929464285714,미스터리,
