방송일자,채널명,프로그램시작시간,프로그램종료시간,프로그램명,방송회차명,프로그램장르소분류명,출연진내용,총시청률
20200724,SBS,22,223459,편의점샛별이,11회,미니시리즈,"지창욱,김유정,한선화",3.33453
20200724,SBS,22,230902,편의점샛별이,11회,미니시리즈,"지창욱,김유정,한선화",3.771377142857142
20200725,SBS,22,223654,편의점샛별이,12회,미니시리즈,"지창욱,김유정,한선화",2.906407857142857
20200725,SBS,22,230642,편의점샛별이,12회,미니시리즈,"지창욱,김유정,한선화",4.742755714285714
20200725,tvN,21,213944,사이코지만괜찮아,11회,미니시리즈,"김수현,서예지,오정세",2.276720714285714
20200725,tvN,21,224005,사이코지만괜찮아,11회,미니시리즈,"김수현,서예지,오정세",2.840718571428571
20200725,OCN,21,222422,트레인,4회,미니시리즈,"윤시윤,경수진,신소율",0.19967928571428573
20200725,OCN,22,233949,트레인,5회,미니시리즈,"윤시윤,경수진,신소율",0.5790728571428572
20200726,tvN,21,214527,사이코지만괜찮아,12회,미니시리즈,"김수현,서예지,오정세",2.9656128571428577
20200726,tvN,21,223440,사이코지만괜찮아,12회,미니시리즈,"김수현,서예지,오정세",3.2107207142857144
20200726,OCN,21,221907,트레인,5회,미니시리즈,"윤시윤,경수진,신소율",0.25845214285714285
20200726,OCN,22,233516,트레인,6회,미니시리즈,"윤시윤,경수진,신소율",0.7593435714285715
20200727,KBS2,21,220555,그놈이그놈이다,7회,미니시리즈,"황정음,윤현민,서지훈",1.0905042857142857
20200727,KBS2,22,224003,그놈이그놈이다,7회,미니시리즈,"황정음,윤현민,서지훈",1.4677407142857144
20200727,JTBC,21,223513,모범형사,7회,미니시리즈,"손현주,장승조,이엘리야",1.9387564285714287
20200728,KBS2,21,220437,그놈이그놈이다,8회,미니시리즈,"황정음,윤현민,서지훈",1.4257164285714288
20200728,KBS2,22,223935,그놈이그놈이다,8회,미니시리즈,"황정음,윤현민,서지훈",1.8945307142857144
20200728,JTBC,21,223345,모범형사,8회,미니시리즈,"손현주,장승조,이엘리야",2.2370399999999995
20200729,KBS2,21,220425,출사표,9회,미니시리즈,"나나,박성훈,유다인",1.4696092857142857
20200729,KBS2,22,223829,출사표,9회,미니시리즈,"나나,박성훈,유다인",1.5512071428571428
20200729,MBC,21,215604,십시일반,3회,미니시리즈,"김혜준,오나라,김정영",1.1207842857142858
20200729,MBC,21,222852,십시일반,3회,미니시리즈,"김혜준,오나라,김정영",1.6398385714285715
20200729,JTBC,21,223708,우리사랑했을까,7회,미니시리즈,"송지효,손호준,송종호",0.9322464285714285
20200729,tvN,22,235408,악의꽃,1회,미니시리즈,"이준기,문채원,장희진",1.7556300000000002
20200730,KBS2,21,220529,출사표,10회,미니시리즈,"나나,박성훈,유다인",0.9594042857142858
20200730,KBS2,22,223833,출사표,10회,미니시리즈,"나나,박성훈,유다인",1.3266235714285715
20200730,MBC,21,215309,십시일반,4회,미니시리즈,"김혜준,오나라,김정영",0.7766778571428572
20200730,MBC,21,221928,십시일반,4회,미니시리즈,"김혜준,오나라,김정영",1.3398428571428571
20200730,JTBC,21,223922,우리사랑했을까,8회,미니시리즈,"송지효,손호준,송종호",0.9084007142857145
20200730,tvN,22,235952,악의꽃,2회,미니시리즈,"이준기,문채원,장희진",1.614895
20200731,SBS,22,223838,편의점샛별이,13회,미니시리즈,"지창욱,김유정,한선화",3.010942857142857
20200731,SBS,22,230915,편의점샛별이,13회,미니시리즈,"지창욱,김유정,한선화",3.969007142857143
20200801,SBS,22,223727,편의점샛별이,14회,미니시리즈,"지창욱,김유정,한선화",2.899064285714285
20200801,SBS,22,230634,편의점샛별이,14회,미니시리즈,"지창욱,김유정,한선화",4.567157142857143
20200801,tvN,21,213720,사이코지만괜찮아,13회,미니시리즈,"김수현,서예지,오정세",3.001485714285714
20200801,tvN,21,223656,사이코지만괜찮아,13회,미니시리즈,"김수현,서예지,오정세",3.5061871428571427
20200801,OCN,21,222031,트레인,6회,미니시리즈,"윤시윤,경수진,신소율",0.19441857142857147
20200801,OCN,22,233733,트레인,7회,미니시리즈,"윤시윤,경수진,신소율",0.7328292857142857
20200802,tvN,21,214538,사이코지만괜찮아,14회,미니시리즈,"김수현,서예지,오정세",3.2898107142857143
20200802,tvN,21,223843,사이코지만괜찮아,14회,미니시리즈,"김수현,서예지,오정세",3.580183571428571
20200802,OCN,21,222128,트레인,7회,미니시리즈,"윤시윤,경수진,신소율",0.19747357142857141
20200802,OCN,22,234237,트레인,8회,미니시리즈,"윤시윤,경수진,신소율",0.6762092857142857
20200803,KBS2,21,220719,그놈이그놈이다,9회,미니시리즈,"황정음,윤현민,서지훈",1.4467571428571429
20200803,KBS2,22,223939,그놈이그놈이다,9회,미니시리즈,"황정음,윤현민,서지훈",1.7727421428571426
20200803,JTBC,21,223607,모범형사,9회,미니시리즈,"손현주,장승조,이엘리야",2.271341428571429
20200803,tvN,21,221417,악의꽃,2회,미니시리즈,"이준기,문채원,장희진",0.9426457142857142
20200804,KBS2,21,220519,그놈이그놈이다,10회,미니시리즈,"황정음,윤현민,서지훈",0.9234864285714286
20200804,KBS2,22,223955,그놈이그놈이다,10회,미니시리즈,"황정음,윤현민,서지훈",1.337782142857143
20200804,JTBC,21,223446,모범형사,10회,미니시리즈,"손현주,장승조,이엘리야",2.5194378571428575
20200805,KBS2,21,220635,출사표,11회,미니시리즈,"나나,박성훈,유다인",1.1407399999999999
20200805,KBS2,22,223752,출사표,11회,미니시리즈,"나나,박성훈,유다인",1.2512007142857142
20200805,MBC,21,220201,십시일반,5회,미니시리즈,"김혜준,오나라,김정영",1.3235892857142857
20200805,MBC,22,223034,십시일반,5회,미니시리즈,"김혜준,오나라,김정영",1.5472664285714288
20200805,JTBC,21,223651,우리사랑했을까,9회,미니시리즈,"송지효,손호준,송종호",0.7575878571428573
20200805,tvN,22,235718,악의꽃,3회,미니시리즈,"이준기,문채원,장희진",1.5461342857142857
20200806,KBS2,21,220428,출사표,12회,미니시리즈,"나나,박성훈,유다인",1.021585714285714
20200806,KBS2,22,223659,출사표,12회,미니시리즈,"나나,박성훈,유다인",1.05849
20200806,MBC,21,215455,십시일반,6회,미니시리즈,"김혜준,오나라,김정영",0.8726978571428571
20200806,MBC,21,222050,십시일반,6회,미니시리즈,"김혜준,오나라,김정영",1.1776864285714286
20200806,JTBC,21,223745,우리사랑했을까,10회,미니시리즈,"송지효,손호준,송종호",0.7439464285714286
20200806,tvN,22,235907,악의꽃,4회,미니시리즈,"이준기,문채원,장희진",1.8531764285714287
20200807,SBS,22,223319,편의점샛별이,15회,미니시리즈,"지창욱,김유정,한선화",2.9226771428571428
20200807,SBS,22,230934,편의점샛별이,15회,미니시리즈,"지창욱,김유정,한선화",3.4515057142857137
20200808,SBS,22,223544,편의점샛별이,16회,미니시리즈,"지창욱,김유정,한선화",3.116316428571429
20200808,SBS,22,230713,편의점샛별이,16회,미니시리즈,"지창욱,김유정,한선화",5.568169285714285
20200808,tvN,21,214244,사이코지만괜찮아,15회,미니시리즈,"김수현,서예지,오정세",3.4694571428571424
20200808,tvN,21,223310,사이코지만괜찮아,15회,미니시리즈,"김수현,서예지,오정세",3.813430714285714
20200808,OCN,21,221757,트레인,8회,미니시리즈,"윤시윤,경수진,신소율",0.13432071428571427
20200808,OCN,22,233620,트레인,9회,미니시리즈,"윤시윤,경수진,신소율",0.6570814285714286
20200809,tvN,21,214651,사이코지만괜찮아,16회,미니시리즈,"김수현,서예지,오정세",3.840155
20200809,tvN,21,223955,사이코지만괜찮아,16회,미니시리즈,"김수현,서예지,오정세",4.716752142857142
20200809,OCN,21,222643,트레인,9회,미니시리즈,"윤시윤,경수진,신소율",0.2728892857142857
20200809,OCN,22,234038,트레인,10회,미니시리즈,"윤시윤,경수진,신소율",0.7602992857142857
20200810,KBS2,21,220631,그놈이그놈이다,11회,미니시리즈,"황정음,윤현민,서지훈",0.9625407142857142
20200810,KBS2,22,223951,그놈이그놈이다,11회,미니시리즈,"황정음,윤현민,서지훈",1.4620135714285714
20200810,JTBC,21,223820,모범형사,11회,미니시리즈,"손현주,장승조,이엘리야",2.926157142857143
20200810,tvN,21,221952,악의꽃,4회,미니시리즈,"이준기,문채원,장희진",0.9615692857142856
20200811,KBS2,21,220657,그놈이그놈이다,12회,미니시리즈,"황정음,윤현민,서지훈",1.175412857142857
20200811,KBS2,22,224003,그놈이그놈이다,12회,미니시리즈,"황정음,윤현민,서지훈",1.4600314285714284
20200811,JTBC,21,223618,모범형사,12회,미니시리즈,"손현주,장승조,이엘리야",2.4790892857142857
20200812,KBS2,21,220514,출사표,13회,미니시리즈,"나나,박성훈,유다인",0.983695
20200812,KBS2,22,223856,출사표,13회,미니시리즈,"나나,박성훈,유다인",1.2737092857142858
20200812,MBC,21,215419,십시일반,7회,미니시리즈,"김혜준,오나라,김정영",1.0336742857142858
20200812,MBC,21,222847,십시일반,7회,미니시리즈,"김혜준,오나라,김정영",1.254077142857143
20200812,JTBC,21,223745,우리사랑했을까,11회,미니시리즈,"송지효,손호준,송종호",1.0936657142857142
20200812,tvN,22,235844,악의꽃,5회,미니시리즈,"이준기,문채원,장희진",2.0193592857142857
20200813,KBS2,21,220523,출사표,14회,미니시리즈,"나나,박성훈,유다인",0.844885
20200813,KBS2,22,223903,출사표,14회,미니시리즈,"나나,박성훈,유다인",1.0553042857142858
20200813,MBC,21,215927,십시일반,8회,미니시리즈,"김혜준,오나라,김정영",0.9802171428571429
20200813,MBC,22,223046,십시일반,8회,미니시리즈,"김혜준,오나라,김정영",1.1989314285714285
20200813,JTBC,21,224210,우리사랑했을까,12회,미니시리즈,"송지효,손호준,송종호",0.8514849999999999
20200813,tvN,22,240107,악의꽃,6회,미니시리즈,"이준기,문채원,장희진",2.263823571428572
20200815,tvN,21,221333,비밀의숲2,1회,미니시리즈,"조승우,배두나,최무성",4.104983571428571
20200815,OCN,21,221525,트레인,10회,미니시리즈,"윤시윤,경수진,신소율",0.205535
20200815,OCN,22,233058,트레인,11회,미니시리즈,"윤시윤,경수진,신소율",0.7597278571428571
20200816,tvN,21,222407,비밀의숲2,2회,미니시리즈,"조승우,배두나,최무성",3.5467028571428574
20200816,OCN,21,221427,트레인,11회,미니시리즈,"윤시윤,경수진,신소율",0.21135357142857142
20200816,OCN,22,233356,트레인,12회,미니시리즈,"윤시윤,경수진,신소율",0.5681864285714285
20200817,KBS2,21,220611,그놈이그놈이다,13회,미니시리즈,"황정음,윤현민,서지훈",1.1174807142857144
20200817,KBS2,22,223757,그놈이그놈이다,13회,미니시리즈,"황정음,윤현민,서지훈",1.3868107142857142
20200817,MBC,21,220049,연애는귀찮지만외로운건싫어,1회,미니시리즈,"지현우,김소은,박건일",1.0514885714285716
20200817,MBC,22,223308,연애는귀찮지만외로운건싫어,1회,미니시리즈,"지현우,김소은,박건일",1.3504878571428574
20200817,JTBC,21,223618,모범형사,13회,미니시리즈,"손현주,장승조,이엘리야",2.8027185714285716
20200818,KBS2,21,220508,그놈이그놈이다,14회,미니시리즈,"황정음,윤현민,서지훈",1.15362
20200818,KBS2,22,223951,그놈이그놈이다,14회,미니시리즈,"황정음,윤현민,서지훈",1.5617342857142857
20200818,JTBC,21,224100,모범형사,14회,미니시리즈,"손현주,장승조,이엘리야",3.5356728571428566
20200819,KBS2,21,220639,출사표,15회,미니시리즈,"나나,박성훈,유다인",1.3831657142857139
20200819,KBS2,22,223905,출사표,15회,미니시리즈,"나나,박성훈,유다인",1.4571921428571428
20200819,MBC,21,220008,내가가장예뻤을때,1회,미니시리즈,"임수향,지수,하석진",1.7927821428571424
20200819,MBC,22,223534,내가가장예뻤을때,1회,미니시리즈,"임수향,지수,하석진",1.8430542857142858
20200819,JTBC,21,223522,우리사랑했을까,13회,미니시리즈,"송지효,손호준,송종호",0.9871457142857143
20200819,tvN,22,240515,악의꽃,7회,미니시리즈,"이준기,문채원,장희진",2.039655
20200820,KBS2,21,220514,출사표,16회,미니시리즈,"나나,박성훈,유다인",1.1420478571428574
20200820,KBS2,22,223925,출사표,16회,미니시리즈,"나나,박성훈,유다인",1.302732142857143
20200820,MBC,21,215805,내가가장예뻤을때,2회,미니시리즈,"임수향,지수,하석진",0.9111528571428573
20200820,MBC,21,223628,내가가장예뻤을때,2회,미니시리즈,"임수향,지수,하석진",1.1131557142857142
20200820,JTBC,21,223948,우리사랑했을까,14회,미니시리즈,"송지효,손호준,송종호",0.9458885714285714
20200820,tvN,22,240807,악의꽃,8회,미니시리즈,"이준기,문채원,장희진",2.0347892857142855
20200822,SBS,22,230545,앨리스,,미니시리즈,"김희선,주원,김희선",1.2639364285714287
20200822,tvN,21,221320,비밀의숲2,3회,미니시리즈,"조승우,배두나,최무성",3.515944285714286
20200823,tvN,21,222415,비밀의숲2,4회,미니시리즈,"조승우,배두나,최무성",3.8064464285714292
20200824,MBC,21,220003,연애는귀찮지만외로운건싫어,2회,미니시리즈,"지현우,김소은,박건일",1.03421
20200824,MBC,22,223043,연애는귀찮지만외로운건싫어,2회,미니시리즈,"지현우,김소은,박건일",1.2093385714285714
20200824,JTBC,21,223918,모범형사,15회,미니시리즈,"손현주,장승조,이엘리야",3.6376999999999997
20200825,JTBC,21,224206,모범형사,16회,미니시리즈,"손현주,장승조,이엘리야",3.603852857142857
20200826,tvN,22,240753,악의꽃,9회,미니시리즈,"이준기,문채원,장희진",2.1384692857142857
20200827,MBC,21,220315,내가가장예뻤을때,3회,미니시리즈,"임수향,지수,하석진",1.172785
20200827,MBC,22,223357,내가가장예뻤을때,3회,미니시리즈,"임수향,지수,하석진",1.4663657142857143
20200827,JTBC,21,224543,우리사랑했을까,15회,미니시리즈,"송지효,손호준,송종호",1.1091742857142857
20200827,tvN,22,240404,악의꽃,10회,미니시리즈,"이준기,문채원,장희진",2.1765242857142857
20200828,SBS,22,223803,앨리스,1회,미니시리즈,"김희선,주원,김희선",2.265306428571429
20200828,SBS,22,231112,앨리스,1회,미니시리즈,"김희선,주원,김희선",3.095023571428571
20200829,SBS,22,223309,앨리스,2회,미니시리즈,"김희선,주원,김희선",3.675103571428572
20200829,SBS,22,230508,앨리스,2회,미니시리즈,"김희선,주원,김희선",5.368257142857142
20200829,tvN,21,221607,비밀의숲2,5회,미니시리즈,"조승우,배두나,최무성",2.9518692857142854
20200829,OCN,22,233804,미씽그들이있었다,1회,미니시리즈,"고수,허준호,안소희",0.9507871428571428
20200830,tvN,21,222540,비밀의숲2,6회,미니시리즈,"조승우,배두나,최무성",3.6360357142857143
20200830,OCN,21,221108,미씽그들이있었다,1회,미니시리즈,"고수,허준호,안소희",0.41052071428571424
20200830,OCN,22,233913,미씽그들이있었다,2회,미니시리즈,"고수,허준호,안소희",1.9613985714285715
20200831,KBS2,21,220737,그놈이그놈이다,15회,미니시리즈,"황정음,윤현민,서지훈",1.1493435714285716
20200831,KBS2,22,223742,그놈이그놈이다,15회,미니시리즈,"황정음,윤현민,서지훈",1.5801057142857142
